int(self),self.cycle,highest_counter,faulty_transporter,faulty_transporter = highest_counter,average_com_range,init_com_radius,length(transporter),average_ties
369,2863,transporter(22),transporter(22),true,38.14999999999918,50.0,50,6.1
370,1528,transporter(22),transporter(22),true,29.4319999999993,50.0,50,6.28
371,520,transporter(22),transporter(22),true,18.78199999999958,50.0,50,3.84
372,705,transporter(22),transporter(22),true,21.997999999999564,50.0,50,3.92
373,1768,transporter(22),transporter(22),true,34.3979999999989,50.0,50,6.86
374,6013,transporter(22),transporter(22),true,35.909999999999265,50.0,50,7.28
375,1174,transporter(22),transporter(22),true,29.14799999999956,50.0,50,5.7
376,1592,transporter(22),transporter(22),true,48.5619999999985,50.0,50,9.14
377,3799,transporter(22),transporter(22),true,59.73200000000027,50.0,50,8.82
378,2030,transporter(22),transporter(22),true,33.03599999999897,50.0,50,6.06
379,1767,transporter(22),transporter(22),true,21.709999999999354,50.0,50,6.72
380,950,transporter(22),transporter(22),true,22.04199999999949,50.0,50,4.36
381,993,transporter(22),transporter(22),true,34.11199999999953,50.0,50,5.3
382,2944,transporter(22),transporter(22),true,50.218000000000345,50.0,50,9.38
383,4254,transporter(22),transporter(22),true,46.16599999999952,50.0,50,5.96
384,2743,transporter(22),transporter(22),true,52.78799999999846,50.0,50,7.76
385,2519,transporter(22),transporter(22),true,34.22199999999904,50.0,50,6.84
386,1918,transporter(22),transporter(22),true,38.89799999999864,50.0,50,8.4
387,4330,transporter(22),transporter(22),true,36.15599999999941,50.0,50,6.82
388,626,transporter(22),transporter(22),true,30.29799999999977,50.0,50,3.16
389,2095,transporter(22),transporter(22),true,29.153999999999076,50.0,50,7.02
390,2794,transporter(22),transporter(22),true,31.586000000000286,50.0,50,7.16
391,2247,transporter(22),transporter(22),true,21.309999999999746,50.0,50,5.46
392,4897,transporter(22),transporter(22),true,33.6619999999998,50.0,50,7.3
393,3143,transporter(22),transporter(22),true,37.01199999999922,50.0,50,6.06
394,1895,transporter(22),transporter(22),true,38.6079999999991,50.0,50,5.96
395,4213,transporter(22),transporter(22),true,39.762000000000015,50.0,50,6.2
396,1727,transporter(22),transporter(22),true,29.61799999999893,50.0,50,6.24
397,1818,transporter(22),transporter(22),true,36.369999999998896,50.0,50,6.64
398,3072,transporter(22),transporter(22),true,39.26999999999896,50.0,50,6.7
399,5660,transporter(22),transporter(22),true,35.421999999999294,50.0,50,6.42
